Site,Occasion,Deer_Count,Coyote_Count,distance,lon,lat,Site_Number,Habitat_Type,o.date,monthfire,Effort
Site18,o6,NA,NA,2202.8,-118.9948165,34.12501263,18,Large Patch,2014-06-13,14.5,0
Site18,o7,NA,NA,2202.8,-118.9948165,34.12501263,18,Large Patch,2014-07-13,15.6,0
Site18,o8,NA,NA,2202.8,-118.9948165,34.12501263,18,Large Patch,2014-08-12,16.7,0
Site18,o9,NA,NA,2202.8,-118.9948165,34.12501263,18,Large Patch,2014-09-11,17.8,0
Site18,o10,0,0,2202.8,-118.9948165,34.12501263,18,Large Patch,2014-10-11,18.8,29
Site18,o11,0,0,2202.8,-118.9948165,34.12501263,18,Large Patch,2014-11-10,19.9,30
Site18,o12,0,0,2202.8,-118.9948165,34.12501263,18,Large Patch,2014-12-10,21,30
Site18,o13,0,0,2202.8,-118.9948165,34.12501263,18,Large Patch,2015-01-09,22,30
Site18,o14,0,0,2202.8,-118.9948165,34.12501263,18,Large Patch,2015-02-08,23.1,30
Site18,o15,0,0,2202.8,-118.9948165,34.12501263,18,Large Patch,2015-03-10,24.2,30
Site18,o16,0,0,2202.8,-118.9948165,34.12501263,18,Large Patch,2015-04-09,25.2,30
Site18,o17,0,0,2202.8,-118.9948165,34.12501263,18,Large Patch,2015-05-09,26.3,5
Site18,o18,NA,NA,2202.8,-118.9948165,34.12501263,18,Large Patch,2015-06-08,27.4,0
Site18,o19,NA,NA,2202.8,-118.9948165,34.12501263,18,Large Patch,2015-07-08,28.5,0
Site18,o20,NA,NA,2202.8,-118.9948165,34.12501263,18,Large Patch,2015-08-07,29.5,0
Site19,o1,NA,NA,2335.8,-118.961385,34.15020988,19,Small Patch,2014-01-14,9.2,0
Site19,o2,NA,NA,2335.8,-118.961385,34.15020988,19,Small Patch,2014-02-13,10.2,0
Site19,o3,NA,NA,2335.8,-118.961385,34.15020988,19,Small Patch,2014-03-15,11.3,0
Site19,o4,NA,NA,2335.8,-118.961385,34.15020988,19,Small Patch,2014-04-14,12.4,0
Site19,o5,NA,NA,2335.8,-118.961385,34.15020988,19,Small Patch,2014-05-14,13.5,0
Site19,o6,NA,NA,2335.8,-118.961385,34.15020988,19,Small Patch,2014-06-13,14.5,0
Site19,o7,NA,NA,2335.8,-118.961385,34.15020988,19,Small Patch,2014-07-13,15.6,0
Site19,o8,NA,NA,2335.8,-118.961385,34.15020988,19,Small Patch,2014-08-12,16.7,0
Site19,o9,NA,NA,2335.8,-118.961385,34.15020988,19,Small Patch,2014-09-11,17.8,0
Site19,o10,NA,NA,2335.8,-118.961385,34.15020988,19,Small Patch,2014-10-11,18.8,0
Site19,o11,0,0,2335.8,-118.961385,34.15020988,19,Small Patch,2014-11-10,19.9,15
Site19,o12,0,0,2335.8,-118.961385,34.15020988,19,Small Patch,2014-12-10,21,30
Site19,o13,0,0,2335.8,-118.961385,34.15020988,19,Small Patch,2015-01-09,22,30
Site19,o14,0,0,2335.8,-118.961385,34.15020988,19,Small Patch,2015-02-08,23.1,30
Site19,o15,0,0,2335.8,-118.961385,34.15020988,19,Small Patch,2015-03-10,24.2,30
Site19,o16,0,0,2335.8,-118.961385,34.15020988,19,Small Patch,2015-04-09,25.2,30
Site19,o17,0,0,2335.8,-118.961385,34.15020988,19,Small Patch,2015-05-09,26.3,23
Site19,o18,NA,NA,2335.8,-118.961385,34.15020988,19,Small Patch,2015-06-08,27.4,0
Site19,o19,NA,NA,2335.8,-118.961385,34.15020988,19,Small Patch,2015-07-08,28.5,0
Site19,o20,NA,NA,2335.8,-118.961385,34.15020988,19,Small Patch,2015-08-07,29.5,0
Site20,o1,NA,NA,604.2,-118.9958689,34.12471149,20,Burned,2014-01-14,9.2,0
Site20,o2,NA,NA,604.2,-118.9958689,34.12471149,20,Burned,2014-02-13,10.2,0
Site20,o3,NA,NA,604.2,-118.9958689,34.12471149,20,Burned,2014-03-15,11.3,0
Site20,o4,NA,NA,604.2,-118.9958689,34.12471149,20,Burned,2014-04-14,12.4,0
Site20,o5,NA,NA,604.2,-118.9958689,34.12471149,20,Burned,2014-05-14,13.5,0
Site20,o6,NA,NA,604.2,-118.9958689,34.12471149,20,Burned,2014-06-13,14.5,0
Site20,o7,NA,NA,604.2,-118.9958689,34.12471149,20,Burned,2014-07-13,15.6,0
Site20,o8,NA,NA,604.2,-118.9958689,34.12471149,20,Burned,2014-08-12,16.7,0
Site20,o9,NA,NA,604.2,-118.9958689,34.12471149,20,Burned,2014-09-11,17.8,0
Site20,o10,0,0,604.2,-118.9958689,34.12471149,20,Burned,2014-10-11,18.8,25
Site20,o11,0,0,604.2,-118.9958689,34.12471149,20,Burned,2014-11-10,19.9,30
Site20,o12,0,0,604.2,-118.9958689,34.12471149,20,Burned,2014-12-10,21,30
Site20,o13,0,0,604.2,-118.9958689,34.12471149,20,Burned,2015-01-09,22,30
Site20,o14,0,0,604.2,-118.9958689,34.12471149,20,Burned,2015-02-08,23.1,30
Site20,o15,0,0,604.2,-118.9958689,34.12471149,20,Burned,2015-03-10,24.2,30
Site20,o16,0,0,604.2,-118.9958689,34.12471149,20,Burned,2015-04-09,25.2,24
Site20,o17,NA,NA,604.2,-118.9958689,34.12471149,20,Burned,2015-05-09,26.3,0
Site20,o18,NA,NA,604.2,-118.9958689,34.12471149,20,Burned,2015-06-08,27.4,0
Site20,o19,NA,NA,604.2,-118.9958689,34.12471149,20,Burned,2015-07-08,28.5,0
Site20,o20,NA,NA,604.2,-118.9958689,34.12471149,20,Burned,2015-08-07,29.5,0
Site21,o1,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2014-01-14,9.2,0
Site21,o2,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2014-02-13,10.2,0
Site21,o3,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2014-03-15,11.3,0
Site21,o4,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2014-04-14,12.4,0
Site21,o5,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2014-05-14,13.5,0
Site21,o6,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2014-06-13,14.5,0
Site21,o7,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2014-07-13,15.6,0
Site21,o8,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2014-08-12,16.7,0
Site21,o9,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2014-09-11,17.8,0
Site21,o10,0,0,801.1,-118.9949768,34.12538872,21,Large Patch,2014-10-11,18.8,29
Site21,o11,0,0,801.1,-118.9949768,34.12538872,21,Large Patch,2014-11-10,19.9,5
Site21,o12,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2014-12-10,21,0
Site21,o13,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2015-01-09,22,0
Site21,o14,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2015-02-08,23.1,0
Site21,o15,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2015-03-10,24.2,0
Site21,o16,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2015-04-09,25.2,0
Site21,o17,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2015-05-09,26.3,0
Site21,o18,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2015-06-08,27.4,0
Site21,o19,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2015-07-08,28.5,0
Site21,o20,NA,NA,801.1,-118.9949768,34.12538872,21,Large Patch,2015-08-07,29.5,0
Site22,o1,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2014-01-14,9.2,0
Site22,o2,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2014-02-13,10.2,0
Site22,o3,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2014-03-15,11.3,0
Site22,o4,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2014-04-14,12.4,0
Site22,o5,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2014-05-14,13.5,0
Site22,o6,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2014-06-13,14.5,0
Site22,o7,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2014-07-13,15.6,0
Site22,o8,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2014-08-12,16.7,0
Site22,o9,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2014-09-11,17.8,0
Site22,o10,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2014-10-11,18.8,0
Site22,o11,0,0,1651.1,-118.9949768,34.12538872,22,Small Patch,2014-11-10,19.9,18
Site22,o12,0,0,1651.1,-118.9949768,34.12538872,22,Small Patch,2014-12-10,21,30
Site22,o13,0,0,1651.1,-118.9949768,34.12538872,22,Small Patch,2015-01-09,22,30
Site22,o14,0,0,1651.1,-118.9949768,34.12538872,22,Small Patch,2015-02-08,23.1,4
Site22,o15,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2015-03-10,24.2,0
Site22,o16,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2015-04-09,25.2,0
Site22,o17,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2015-05-09,26.3,0
Site22,o18,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2015-06-08,27.4,0
Site22,o19,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2015-07-08,28.5,0
Site22,o20,NA,NA,1651.1,-118.9949768,34.12538872,22,Small Patch,2015-08-07,29.5,0
Site23,o1,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2014-01-14,9.2,0
Site23,o2,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2014-02-13,10.2,0
Site23,o3,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2014-03-15,11.3,0
Site23,o4,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2014-04-14,12.4,0
Site23,o5,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2014-05-14,13.5,0
Site23,o6,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2014-06-13,14.5,0
Site23,o7,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2014-07-13,15.6,0
Site23,o8,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2014-08-12,16.7,0
Site23,o9,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2014-09-11,17.8,0
Site23,o10,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2014-10-11,18.8,0
Site23,o11,0,0,1683.9,-118.9949768,34.12538872,23,Burned,2014-11-10,19.9,18
Site23,o12,0,0,1683.9,-118.9949768,34.12538872,23,Burned,2014-12-10,21,30
Site23,o13,0,0,1683.9,-118.9949768,34.12538872,23,Burned,2015-01-09,22,30
Site23,o14,0,0,1683.9,-118.9949768,34.12538872,23,Burned,2015-02-08,23.1,4
Site23,o15,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2015-03-10,24.2,0
Site23,o16,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2015-04-09,25.2,0
Site23,o17,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2015-05-09,26.3,0
Site23,o18,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2015-06-08,27.4,0
Site23,o19,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2015-07-08,28.5,0
Site23,o20,NA,NA,1683.9,-118.9949768,34.12538872,23,Burned,2015-08-07,29.5,0
Site24,o1,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2014-01-14,9.2,0
Site24,o2,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2014-02-13,10.2,0
Site24,o3,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2014-03-15,11.3,0
Site24,o4,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2014-04-14,12.4,0
Site24,o5,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2014-05-14,13.5,0
Site24,o6,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2014-06-13,14.5,0
Site24,o7,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2014-07-13,15.6,0
Site24,o8,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2014-08-12,16.7,0
Site24,o9,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2014-09-11,17.8,0
Site24,o10,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2014-10-11,18.8,0
Site24,o11,0,0,1820,-118.9949768,34.12538872,24,Small Patch,2014-11-10,19.9,18
Site24,o12,1,0,1820,-118.9949768,34.12538872,24,Small Patch,2014-12-10,21,30
Site24,o13,0,0,1820,-118.9949768,34.12538872,24,Small Patch,2015-01-09,22,30
Site24,o14,0,0,1820,-118.9949768,34.12538872,24,Small Patch,2015-02-08,23.1,4
Site24,o15,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2015-03-10,24.2,0
Site24,o16,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2015-04-09,25.2,0
Site24,o17,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2015-05-09,26.3,0
Site24,o18,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2015-06-08,27.4,0
Site24,o19,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2015-07-08,28.5,0
Site24,o20,NA,NA,1820,-118.9949768,34.12538872,24,Small Patch,2015-08-07,29.5,0
Site25,o1,NA,NA,971.9,-118.9958689,34.12471149,25,Burned,2014-01-14,9.2,0
Site25,o2,NA,NA,971.9,-118.9958689,34.12471149,25,Burned,2014-02-13,10.2,0
Site25,o3,NA,NA,971.9,-118.9958689,34.12471149,25,Burned,2014-03-15,11.3,0
Site25,o4,NA,NA,971.9,-118.9958689,34.12471149,25,Burned,2014-04-14,12.4,0
Site25,o5,NA,NA,971.9,-118.9958689,34.12471149,25,Burned,2014-05-14,13.5,0
Site25,o6,NA,NA,971.9,-118.9958689,34.12471149,25,Burned,2014-06-13,14.5,0
Site25,o7,NA,NA,971.9,-118.9958689,34.12471149,25,Burned,2014-07-13,15.6,0
Site25,o8,NA,NA,971.9,-118.9958689,34.12471149,25,Burned,2014-08-12,16.7,0
Site25,o9,0,0,971.9,-118.9958689,34.12471149,25,Burned,2014-09-11,17.8,2
Site25,o10,0,0,971.9,-118.9958689,34.12471149,25,Burned,2014-10-11,18.8,30
Site25,o11,0,1,971.9,-118.9958689,34.12471149,25,Burned,2014-11-10,19.9,30
Site25,o12,0,0,971.9,-118.9958689,34.12471149,25,Burned,2014-12-10,21,30
Site25,o13,0,0,971.9,-118.9958689,34.12471149,25,Burned,2015-01-09,22,30
Site25,o14,0,0,971.9,-118.9958689,34.12471149,25,Burned,2015-02-08,23.1,30
Site25,o15,0,0,971.9,-118.9958689,34.12471149,25,Burned,2015-03-10,24.2,30
Site25,o16,1,0,971.9,-118.9958689,34.12471149,25,Burned,2015-04-09,25.2,24
Site25,o17,NA,NA,971.9,-118.9958689,34.12471149,25,Burned,2015-05-09,26.3,0
Site25,o18,NA,NA,971.9,-118.9958689,34.12471149,25,Burned,2015-06-08,27.4,0
Site25,o19,NA,NA,971.9,-118.9958689,34.12471149,25,Burned,2015-07-08,28.5,0
Site25,o20,NA,NA,971.9,-118.9958689,34.12471149,25,Burned,2015-08-07,29.5,0
Site26,o1,NA,NA,488.4,-118.9516446,34.15479465,26,Large Patch,2014-01-14,9.2,0
Site26,o2,NA,NA,488.4,-118.9516446,34.15479465,26,Large Patch,2014-02-13,10.2,0
Site26,o3,NA,NA,488.4,-118.9516446,34.15479465,26,Large Patch,2014-03-15,11.3,0
Site26,o4,NA,NA,488.4,-118.9516446,34.15479465,26,Large Patch,2014-04-14,12.4,0
Site26,o5,NA,NA,488.4,-118.9516446,34.15479465,26,Large Patch,2014-05-14,13.5,0
Site26,o6,NA,NA,488.4,-118.9516446,34.15479465,26,Large Patch,2014-06-13,14.5,0
Site26,o7,NA,NA,488.4,-118.9516446,34.15479465,26,Large Patch,2014-07-13,15.6,0
Site26,o8,NA,NA,488.4,-118.9516446,34.15479465,26,Large Patch,2014-08-12,16.7,0
Site26,o9,NA,NA,488.4,-118.9516446,34.15479465,26,Large Patch,2014-09-11,17.8,0
Site26,o10,NA,NA,488.4,-118.9516446,34.15479465,26,Large Patch,2014-10-11,18.8,0
Site26,o11,NA,NA,488.4,-118.9516446,34.15479465,26,Large Patch,2014-11-10,19.9,0
Site26,o12,NA,NA,488.4,-118.9516446,34.15479465,26,Large Patch,2014-12-10,21,0
Site26,o13,0,0,488.4,-118.9516446,34.15479465,26,Large Patch,2015-01-09,22,22
Site26,o14,0,0,488.4,-118.9516446,34.15479465,26,Large Patch,2015-02-08,23.1,30
Site26,o15,0,0,488.4,-118.9516446,34.15479465,26,Large Patch,2015-03-10,24.2,30
Site26,o16,0,0,488.4,-118.9516446,34.15479465,26,Large Patch,2015-04-09,25.2,30
Site26,o17,0,0,488.4,-118.9516446,34.15479465,26,Large Patch,2015-05-09,26.3,30
Site26,o18,0,0,488.4,-118.9516446,34.15479465,26,Large Patch,2015-06-08,27.4,30
Site26,o19,1,0,488.4,-118.9516446,34.15479465,26,Large Patch,2015-07-08,28.5,30
Site26,o20,0,0,488.4,-118.9516446,34.15479465,26,Large Patch,2015-08-07,29.5,1
Site27,o1,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2014-01-14,9.2,0
Site27,o2,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2014-02-13,10.2,0
Site27,o3,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2014-03-15,11.3,0
Site27,o4,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2014-04-14,12.4,0
Site27,o5,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2014-05-14,13.5,0
Site27,o6,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2014-06-13,14.5,0
Site27,o7,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2014-07-13,15.6,0
Site27,o8,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2014-08-12,16.7,0
Site27,o9,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2014-09-11,17.8,0
Site27,o10,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2014-10-11,18.8,0
Site27,o11,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2014-11-10,19.9,0
Site27,o12,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2014-12-10,21,0
Site27,o13,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2015-01-09,22,0
Site27,o14,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2015-02-08,23.1,0
Site27,o15,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2015-03-10,24.2,0
Site27,o16,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2015-04-09,25.2,0
Site27,o17,NA,NA,570.4,-118.9611156,34.15028406,27,Burned,2015-05-09,26.3,0
Site27,o18,0,0,570.4,-118.9611156,34.15028406,27,Burned,2015-06-08,27.4,23
Site27,o19,2,0,570.4,-118.9611156,34.15028406,27,Burned,2015-07-08,28.5,30
Site27,o20,0,0,570.4,-118.9611156,34.15028406,27,Burned,2015-08-07,29.5,1
Site28,o1,NA,NA,418.6,-118.9357253,34.14410043,28,Control,2014-01-14,9.2,0
Site28,o2,NA,NA,418.6,-118.9357253,34.14410043,28,Control,2014-02-13,10.2,0
Site28,o3,NA,NA,418.6,-118.9357253,34.14410043,28,Control,2014-03-15,11.3,0
Site28,o4,NA,NA,418.6,-118.9357253,34.14410043,28,Control,2014-04-14,12.4,0
Site28,o5,NA,NA,418.6,-118.9357253,34.14410043,28,Control,2014-05-14,13.5,0
Site28,o6,NA,NA,418.6,-118.9357253,34.14410043,28,Control,2014-06-13,14.5,0
Site28,o7,NA,NA,418.6,-118.9357253,34.14410043,28,Control,2014-07-13,15.6,0
Site28,o8,NA,NA,418.6,-118.9357253,34.14410043,28,Control,2014-08-12,16.7,0
Site28,o9,NA,NA,418.6,-118.9357253,34.14410043,28,Control,2014-09-11,17.8,0
Site28,o10,NA,NA,418.6,-118.9357253,34.14410043,28,Control,2014-10-11,18.8,0
Site28,o11,NA,NA,418.6,-118.9357253,34.14410043,28,Control,2014-11-10,19.9,0
Site28,o12,NA,NA,418.6,-118.9357253,34.14410043,28,Control,2014-12-10,21,0
Site28,o13,0,0,418.6,-118.9357253,34.14410043,28,Control,2015-01-09,22,11
Site28,o14,0,0,418.6,-118.9357253,34.14410043,28,Control,2015-02-08,23.1,30
Site28,o15,0,0,418.6,-118.9357253,34.14410043,28,Control,2015-03-10,24.2,30
Site28,o16,0,0,418.6,-118.9357253,34.14410043,28,Control,2015-04-09,25.2,30
Site28,o17,0,0,418.6,-118.9357253,34.14410043,28,Control,2015-05-09,26.3,30
Site28,o18,0,0,418.6,-118.9357253,34.14410043,28,Control,2015-06-08,27.4,30
Site28,o19,1,0,418.6,-118.9357253,34.14410043,28,Control,2015-07-08,28.5,30
Site28,o20,0,0,418.6,-118.9357253,34.14410043,28,Control,2015-08-07,29.5,8
Site29,o1,NA,NA,619.4,-118.9127451,34.10955874,29,Control,2014-01-14,9.2,0
Site29,o2,NA,NA,619.4,-118.9127451,34.10955874,29,Control,2014-02-13,10.2,0
Site29,o3,NA,NA,619.4,-118.9127451,34.10955874,29,Control,2014-03-15,11.3,0
Site29,o4,NA,NA,619.4,-118.9127451,34.10955874,29,Control,2014-04-14,12.4,0
Site29,o5,NA,NA,619.4,-118.9127451,34.10955874,29,Control,2014-05-14,13.5,0
Site29,o6,0,0,619.4,-118.9127451,34.10955874,29,Control,2014-06-13,14.5,2
Site29,o7,0,0,619.4,-118.9127451,34.10955874,29,Control,2014-07-13,15.6,30
Site29,o8,0,0,619.4,-118.9127451,34.10955874,29,Control,2014-08-12,16.7,30
Site29,o9,0,0,619.4,-118.9127451,34.10955874,29,Control,2014-09-11,17.8,30
Site29,o10,0,0,619.4,-118.9127451,34.10955874,29,Control,2014-10-11,18.8,30
Site29,o11,2,0,619.4,-118.9127451,34.10955874,29,Control,2014-11-10,19.9,30
Site29,o12,0,0,619.4,-118.9127451,34.10955874,29,Control,2014-12-10,21,30
Site29,o13,0,0,619.4,-118.9127451,34.10955874,29,Control,2015-01-09,22,30
Site29,o14,0,0,619.4,-118.9127451,34.10955874,29,Control,2015-02-08,23.1,30
Site29,o15,0,0,619.4,-118.9127451,34.10955874,29,Control,2015-03-10,24.2,30
Site29,o16,3,0,619.4,-118.9127451,34.10955874,29,Control,2015-04-09,25.2,30
Site29,o17,0,0,619.4,-118.9127451,34.10955874,29,Control,2015-05-09,26.3,30
Site29,o18,0,0,619.4,-118.9127451,34.10955874,29,Control,2015-06-08,27.4,7
Site29,o19,NA,NA,619.4,-118.9127451,34.10955874,29,Control,2015-07-08,28.5,0
Site29,o20,NA,NA,619.4,-118.9127451,34.10955874,29,Control,2015-08-07,29.5,0
Site30,o1,NA,NA,177.5,-118.9387807,34.11016479,30,Control,2014-01-14,9.2,0
Site30,o2,NA,NA,177.5,-118.9387807,34.11016479,30,Control,2014-02-13,10.2,0
Site30,o3,NA,NA,177.5,-118.9387807,34.11016479,30,Control,2014-03-15,11.3,0
Site30,o4,NA,NA,177.5,-118.9387807,34.11016479,30,Control,2014-04-14,12.4,0
Site30,o5,NA,NA,177.5,-118.9387807,34.11016479,30,Control,2014-05-14,13.5,0
Site30,o6,NA,NA,177.5,-118.9387807,34.11016479,30,Control,2014-06-13,14.5,0
Site30,o7,NA,NA,177.5,-118.9387807,34.11016479,30,Control,2014-07-13,15.6,0
Site30,o8,NA,NA,177.5,-118.9387807,34.11016479,30,Control,2014-08-12,16.7,0
Site30,o9,NA,NA,177.5,-118.9387807,34.11016479,30,Control,2014-09-11,17.8,0
Site30,o10,NA,NA,177.5,-118.9387807,34.11016479,30,Control,2014-10-11,18.8,0
Site30,o11,0,0,177.5,-118.9387807,34.11016479,30,Control,2014-11-10,19.9,29
Site30,o12,0,0,177.5,-118.9387807,34.11016479,30,Control,2014-12-10,21,30
Site30,o13,0,0,177.5,-118.9387807,34.11016479,30,Control,2015-01-09,22,30
Site30,o14,0,0,177.5,-118.9387807,34.11016479,30,Control,2015-02-08,23.1,30
Site30,o15,0,0,177.5,-118.9387807,34.11016479,30,Control,2015-03-10,24.2,30
Site30,o16,0,0,177.5,-118.9387807,34.11016479,30,Control,2015-04-09,25.2,30
Site30,o17,0,0,177.5,-118.9387807,34.11016479,30,Control,2015-05-09,26.3,30
Site30,o18,0,0,177.5,-118.9387807,34.11016479,30,Control,2015-06-08,27.4,7
Site30,o19,NA,NA,177.5,-118.9387807,34.11016479,30,Control,2015-07-08,28.5,0
Site30,o20,NA,NA,177.5,-118.9387807,34.11016479,30,Control,2015-08-07,29.5,0
Site32,o1,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2014-01-14,9.2,0
Site32,o2,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2014-02-13,10.2,0
Site32,o3,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2014-03-15,11.3,0
Site32,o4,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2014-04-14,12.4,0
Site32,o5,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2014-05-14,13.5,0
Site32,o6,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2014-06-13,14.5,0
Site32,o7,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2014-07-13,15.6,0
Site32,o8,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2014-08-12,16.7,0
Site32,o9,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2014-09-11,17.8,0
Site32,o10,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2014-10-11,18.8,0
Site32,o11,0,0,839.2,-118.9365052,34.11135035,32,Control,2014-11-10,19.9,29
Site32,o12,0,0,839.2,-118.9365052,34.11135035,32,Control,2014-12-10,21,10
Site32,o13,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2015-01-09,22,0
Site32,o14,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2015-02-08,23.1,0
Site32,o15,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2015-03-10,24.2,0
Site32,o16,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2015-04-09,25.2,0
Site32,o17,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2015-05-09,26.3,0
Site32,o18,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2015-06-08,27.4,0
Site32,o19,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2015-07-08,28.5,0
Site32,o20,NA,NA,839.2,-118.9365052,34.11135035,32,Control,2015-08-07,29.5,0
Site33,o1,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2014-01-14,9.2,0
Site33,o2,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2014-02-13,10.2,0
Site33,o3,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2014-03-15,11.3,0
Site33,o4,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2014-04-14,12.4,0
Site33,o5,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2014-05-14,13.5,0
Site33,o6,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2014-06-13,14.5,0
Site33,o7,NA,NA,18.7,-118.9478724,34.0491028,33,Control,2014-07-13,15.6,0
Site33,o8,0,0,18.7,-118.9478724,34.0491028,33,Control,2014-08-12,16.7,6
Site33,o9,0,0,18.7,-118.9478724,34.0491028,33,Control,2014-09-11,17.8,30
Site33,o10,2,0,18.7,-118.9478724,34.0491028,33,Control,2014-10-11,18.8,21
